expanded_urls,source,text,timestamp,tweet_id,favorite_count,retweet_count
https://twitter.com/dog_rates/status/826115272272650244/photo/1,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,2017-01-30 17:10:04,826115272272650244,16068,3230
https://twitter.com/dog_rates/status/825876512159186944/photo/1,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,2017-01-30 01:21:19,825876512159186944,10734,1934
https://twitter.com/dog_rates/status/825829644528148480/photo/1,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,2017-01-29 22:15:05,825829644528148480,13059,2568
https://twitter.com/dog_rates/status/825535076884762624/photo/1,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,2017-01-29 02:44:34,825535076884762624,53641,17835
https://twitter.com/dog_rates/status/825147591692263424/photo/1,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,2017-01-28 01:04:51,825147591692263424,18810,4690
https://www.gofundme.com/my-puppys-double-cataract-surgery,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",2017-01-27 17:04:02,825026590719483904,6505,1308
https://twitter.com/dog_rates/status/824775126675836928/photo/1,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,2017-01-27 00:24:48,824775126675836928,15346,3632
https://twitter.com/dog_rates/status/824663926340194305/photo/1,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,2017-01-26 17:02:56,824663926340194305,10377,1799
https://twitter.com/dog_rates/status/824325613288833024/photo/1,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,2017-01-25 18:38:36,824325613288833024,12137,10831
https://twitter.com/dog_rates/status/824297048279236611/photo/1,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,2017-01-25 16:45:05,824297048279236611,15499,3992
https://twitter.com/badlandsnps/status/823966201328046080,Twitter for iPhone,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",2017-01-24 22:44:42,824025158776213504,4948,613
https://twitter.com/dog_rates/status/823939628516474880/photo/1,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,2017-01-24 17:04:50,823939628516474880,10933,2798
https://twitter.com/dog_rates/status/823699002998870016/photo/1,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,2017-01-24 01:08:40,823699002998870016,14352,2603
https://twitter.com/dog_rates/status/823581115634085888/photo/1,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,2017-01-23 17:20:14,823581115634085888,13410,2717
https://twitter.com/dog_rates/status/823322678127919110/photo/1,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,2017-01-23 00:13:17,823322678127919110,16192,4168
https://twitter.com/dog_rates/status/822975315408461824/photo/1,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,2017-01-22 01:12:59,822975315408461824,17796,3562
https://twitter.com/dog_rates/status/822872901745569793/photo/1,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,2017-01-21 18:26:02,822872901745569793,135808,44840
https://twitter.com/dog_rates/status/822859134160621569/photo/1,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,2017-01-21 17:31:20,822859134160621569,13655,2372
https://twitter.com/dog_rates/status/822610361945911296/photo/1,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,2017-01-21 01:02:48,822610361945911296,15227,3048
https://twitter.com/dog_rates/status/822489057087389700/photo/1,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,2017-01-20 17:00:46,822489057087389700,18696,6627
https://twitter.com/dog_rates/status/822462944365645825/photo/1,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",2017-01-20 15:17:01,822462944365645825,29029,14905
https://twitter.com/dog_rates/status/822244816520155136/photo/1,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,2017-01-20 00:50:15,822244816520155136,36037,10235
https://twitter.com/dog_rates/status/821886076407029760/photo/1,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,2017-01-19 01:04:45,821886076407029760,11677,2399
https://twitter.com/dog_rates/status/821765923262631936/photo/1,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,2017-01-18 17:07:18,821765923262631936,8687,1710
https://twitter.com/dog_rates/status/821522889702862852/photo/1,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,2017-01-18 01:01:34,821522889702862852,8265,1830
https://twitter.com/dog_rates/status/821407182352777218/video/1,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,2017-01-17 17:21:47,821407182352777218,12155,4504
https://twitter.com/dog_rates/status/821149554670182400/video/1,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,2017-01-17 00:18:04,821149554670182400,8939,2072
https://twitter.com/dog_rates/status/821107785811234820/photo/1,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,2017-01-16 21:32:06,821107785811234820,9877,2214
https://twitter.com/dog_rates/status/821044531881721856/photo/1,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,2017-01-16 17:20:45,821044531881721856,13033,2363
https://twitter.com/dog_rates/status/820749716845686786/photo/1,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,2017-01-15 21:49:15,820749716845686786,32518,10255
https://twitter.com/dog_rates/status/820690176645140481/photo/1,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,2017-01-15 17:52:40,820690176645140481,12587,3347
https://www.loveyourmelon.com/pages/ourstory,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",2017-01-14 17:00:24,820314633777061888,3448,584
https://twitter.com/dog_rates/status/820078625395449857/photo/1,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,2017-01-14 01:22:35,820078625395449857,20443,6499
https://www.gofundme.com/servicedogoliver,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",2017-01-13 17:00:21,819952236453363712,5505,1226
https://twitter.com/dog_rates/status/819924195358416896/video/1,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,2017-01-13 15:08:56,819924195358416896,13299,5045
https://twitter.com/dog_rates/status/819711362133872643/photo/1,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,2017-01-13 01:03:12,819711362133872643,13864,3227
https://twitter.com/dog_rates/status/819588359383371776/photo/1,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,2017-01-12 16:54:26,819588359383371776,9930,2054
https://twitter.com/dog_rates/status/819347104292290561/photo/1,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,2017-01-12 00:55:47,819347104292290561,7451,1244
http://us.blastingnews.com/news/2017/01/200-dogs-saved-from-south-korean-dog-meat-industry-001385441.html?sbdht=_pM1QUzk3wsfscF9XF2WEd9KoWDpsQlMUjfh1HxxUq0u5mMbiu2B0kw2_,Twitter Web Client,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",2017-01-11 17:42:57,819238181065359361,2359,419
https://twitter.com/dog_rates/status/819227688460238848/photo/1,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,2017-01-11 17:01:16,819227688460238848,23830,6978
https://twitter.com/dog_rates/status/819006400881917954/photo/1,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,2017-01-11 02:21:57,819006400881917954,46708,19642
https://twitter.com/dog_rates/status/819004803107983360/photo/1,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,2017-01-11 02:15:36,819004803107983360,89726,38216
https://twitter.com/dog_rates/status/818627210458333184/photo/1,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,2017-01-10 01:15:10,818627210458333184,23129,7815
https://twitter.com/dog_rates/status/818614493328580609/photo/1,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,2017-01-10 00:24:38,818614493328580609,10175,2672
https://twitter.com/dog_rates/status/818536468981415936/photo/1,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,2017-01-09 19:14:36,818536468981415936,11275,2563
https://twitter.com/dog_rates/status/818259473185828864/photo/1,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,2017-01-09 00:53:55,818259473185828864,11388,2372
https://twitter.com/dog_rates/status/818145370475810820/photo/1,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,2017-01-08 17:20:31,818145370475810820,12698,2673
https://twitter.com/micahgrimes/status/817902080979599361,Twitter for iPhone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",2017-01-08 01:40:55,817908911860748288,5020,830
https://twitter.com/dog_rates/status/817827839487737858/video/1,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,2017-01-07 20:18:46,817827839487737858,53463,28111
https://twitter.com/dog_rates/status/817777686764523521/video/1,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",2017-01-07 16:59:28,817777686764523521,11081,2805
https://twitter.com/dog_rates/status/817536400337801217/photo/1,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",2017-01-07 01:00:41,817536400337801217,12183,3104
https://twitter.com/dog_rates/status/817423860136083457/video/1,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,2017-01-06 17:33:29,817423860136083457,35088,15371
https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",2017-01-06 17:00:38,817415592588222464,5795,996
https://twitter.com/dog_rates/status/817171292965273600/photo/1,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,2017-01-06 00:49:53,817171292965273600,9052,2101
https://twitter.com/dog_rates/status/817120970343411712/photo/1,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,2017-01-05 21:29:55,817120970343411712,12622,2707
https://twitter.com/dog_rates/status/817056546584727552/photo/1,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,2017-01-05 17:13:55,817056546584727552,8872,1712
https://twitter.com/dog_rates/status/816816676327063552/photo/1,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,2017-01-05 01:20:46,816816676327063552,10361,2122
https://twitter.com/dog_rates/status/816697700272001025/photo/1,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,2017-01-04 17:27:59,816697700272001025,10129,2280
https://twitter.com/dog_rates/status/816450570814898180/photo/1,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,2017-01-04 01:05:59,816450570814898180,31587,8431
https://twitter.com/dog_rates/status/816336735214911488/photo/1,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,2017-01-03 17:33:39,816336735214911488,8905,2029
https://twitter.com/dog_rates/status/816091915477250048/photo/1,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,2017-01-03 01:20:49,816091915477250048,9242,2227
https://www.gofundme.com/surgeryforjacktheminpin,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",2017-01-02 18:38:42,815990720817401858,5140,1068
https://twitter.com/dog_rates/status/815966073409433600/video/1,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,2017-01-02 17:00:46,815966073409433600,23185,8808
https://twitter.com/dog_rates/status/815736392542261248/photo/1,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,2017-01-02 01:48:06,815736392542261248,10189,2353
https://twitter.com/dog_rates/status/815639385530101762/photo/1,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,2017-01-01 19:22:38,815639385530101762,8513,1715
https://twitter.com/dog_rates/status/815390420867969024/photo/1,Twitter for iPhone,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,2017-01-01 02:53:20,815390420867969024,10724,3961
https://twitter.com/dog_rates/status/814986499976527872/photo/1,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,2016-12-31 00:08:17,814986499976527872,7927,1333
https://twitter.com/dog_rates/status/814638523311648768/photo/1,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,2016-12-30 01:05:33,814638523311648768,11675,2813
https://twitter.com/dog_rates/status/814530161257443328/photo/1,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,2016-12-29 17:54:58,814530161257443328,8949,1932
https://twitter.com/dog_rates/status/814153002265309185/photo/1,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,2016-12-28 16:56:16,814153002265309185,29822,9037
https://twitter.com/dog_rates/status/813910438903693312/photo/1,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,2016-12-28 00:52:25,813910438903693312,9641,1947
https://twitter.com/dog_rates/status/813812741911748608/photo/1,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",2016-12-27 18:24:12,813812741911748608,37716,14557
https://twitter.com/dog_rates/status/813800681631023104/photo/1,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,2016-12-27 17:36:16,813800681631023104,8641,1833
https://twitter.com/dog_rates/status/813217897535406080/photo/1,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,2016-12-26 03:00:30,813217897535406080,19354,7598
https://twitter.com/dog_rates/status/813202720496779264/photo/1,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,2016-12-26 02:00:11,813202720496779264,9556,1875
https://twitter.com/dog_rates/status/813187593374461952/photo/1,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,2016-12-26 01:00:05,813187593374461952,20593,4548
https://twitter.com/dog_rates/status/813172488309972993/photo/1,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,2016-12-26 00:00:03,813172488309972993,9623,2003
https://twitter.com/dog_rates/status/813157409116065792/photo/1,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,2016-12-25 23:00:08,813157409116065792,8052,2305
https://twitter.com/dog_rates/status/813142292504645637/photo/1,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,2016-12-25 22:00:04,813142292504645637,8782,2472
https://twitter.com/dog_rates/status/813127251579564032/photo/1,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,2016-12-25 21:00:18,813127251579564032,12302,3260
https://twitter.com/dog_rates/status/813112105746448384/photo/1,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,2016-12-25 20:00:07,813112105746448384,10702,2868
https://twitter.com/dog_rates/status/813096984823349248/photo/1,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,2016-12-25 19:00:02,813096984823349248,10918,3769
https://twitter.com/dog_rates/status/813081950185472002/photo/1,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,2016-12-25 18:00:17,813081950185472002,10234,2879
https://twitter.com/dog_rates/status/813066809284972545/photo/1,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,2016-12-25 17:00:08,813066809284972545,8264,2032
https://twitter.com/dog_rates/status/813051746834595840/photo/1,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,2016-12-25 16:00:16,813051746834595840,21721,7667
https://twitter.com/dog_rates/status/812781120811126785/photo/1,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,2016-12-24 22:04:54,812781120811126785,7877,1995
https://twitter.com/dog_rates/status/812709060537683968/photo/1,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,2016-12-24 17:18:34,812709060537683968,6871,1489
https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",2016-12-24 03:40:19,812503143955202048,6290,1275
https://twitter.com/dog_rates/status/812466873996607488/photo/1,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,2016-12-24 01:16:12,812466873996607488,8266,2011
https://twitter.com/dog_rates/status/812372279581671427/photo/1,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,2016-12-23 19:00:19,812372279581671427,14201,3828
https://twitter.com/dog_rates/status/811985624773361665/photo/1,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,2016-12-22 17:23:53,811985624773361665,7535,1464
https://twitter.com/dog_rates/status/811744202451197953/photo/1,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,2016-12-22 01:24:33,811744202451197953,7832,1663
https://twitter.com/dog_rates/status/811627233043480576/photo/1,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,2016-12-21 17:39:46,811627233043480576,13255,3227
https://twitter.com/dog_rates/status/811386762094317568/photo/1,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,2016-12-21 01:44:13,811386762094317568,21696,6652
https://www.gofundme.com/sams-smile,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",2016-12-19 23:06:23,810984652412424192,5546,1499
https://twitter.com/dog_rates/status/810896069567610880/photo/1,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",2016-12-19 17:14:23,810896069567610880,9372,1845
https://twitter.com/dog_rates/status/810657578271330305/photo/1,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,2016-12-19 01:26:42,810657578271330305,11399,2772
https://twitter.com/dog_rates/status/810284430598270976/photo/1,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,2016-12-18 00:43:57,810284430598270976,36643,11840
https://twitter.com/dog_rates/status/810254108431155201/photo/1,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",2016-12-17 22:43:27,810254108431155201,15246,3509
https://twitter.com/dog_rates/status/809920764300447744/photo/1,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",2016-12-17 00:38:52,809920764300447744,16088,4099
https://twitter.com/dog_rates/status/809448704142938112/photo/1,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",2016-12-15 17:23:04,809448704142938112,7215,1527
https://twitter.com/dog_rates/status/809220051211603969/photo/1,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,2016-12-15 02:14:29,809220051211603969,20681,5871
https://twitter.com/dog_rates/status/809084759137812480/photo/1,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",2016-12-14 17:16:53,809084759137812480,13744,3686
https://twitter.com/dog_rates/status/808838249661788160/photo/1,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,2016-12-14 00:57:20,808838249661788160,10494,3180
https://twitter.com/dog_rates/status/808733504066486276/photo/1,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,2016-12-13 18:01:07,808733504066486276,8227,2267
https://twitter.com/dog_rates/status/808501579447930884/photo/1,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,2016-12-13 02:39:32,808501579447930884,11729,2719
https://vine.co/v/5QWd3LZqXxd,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,2016-12-12 16:16:49,808344865868283904,44221,21779
https://twitter.com/dog_rates/status/808106460588765185/photo/1,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,2016-12-12 00:29:28,808106460588765185,9122,2307
https://twitter.com/dog_rates/status/808001312164028416/photo/1,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,2016-12-11 17:31:39,808001312164028416,13049,3688
https://twitter.com/dog_rates/status/807621403335917568/photo/1,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,2016-12-10 16:22:02,807621403335917568,15147,3804
https://twitter.com/dog_rates/status/807106840509214720/video/1,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,2016-12-09 06:17:20,807106840509214720,123007,57982
https://twitter.com/dog_rates/status/807010152071229440/photo/1,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,2016-12-08 23:53:08,807010152071229440,13568,4022
https://twitter.com/dog_rates/status/806629075125202948/photo/1,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",2016-12-07 22:38:52,806629075125202948,77701,36233
https://twitter.com/deadspin/status/806570933175652352,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,2016-12-07 19:09:37,806576416489959424,5070,2031
